6814,14652,15,383,1170,Referral,Dropped,153,2021-07-07,2024-04-10,2023-03-11,2025-08-10 15:47:43.507000000,0,0,14652,15,383
6815,4167,172,317,1099,Referral,Dropped,68,2023-04-09,2021-07-07,2022-12-25,2025-08-10 15:47:43.507000000,0,0,4167,172,317
6816,1870,161,50,1798,Referral,In Progress,60,2022-08-26,2020-06-09,2024-11-29,2025-08-10 15:47:43.507000000,0,0,1870,161,50
6817,17543,115,215,2100,Direct,In Progress,179,2023-11-28,2025-11-03,2025-09-24,2025-08-10 15:47:43.507000000,0,0,17543,115,215
6819,8088,82,227,1448,LinkedIn,In Progress,92,2022-04-18,2023-08-09,2023-12-13,2025-08-10 15:47:43.507000000,0,0,8088,82,227
6820,8421,146,458,1721,LinkedIn,Dropped,100,2020-10-17,2023-05-01,2024-09-13,2025-08-10 15:47:43.507000000,0,0,8421,146,458
6821,2772,137,193,1111,Referral,In Progress,97,2024-08-30,2020-12-26,2023-01-03,2025-08-10 15:47:43.507000000,0,0,2772,137,193
6822,18910,79,60,2176,Direct,In Progress,122,2023-06-29,2020-09-19,2025-12-03,2025-08-10 15:47:43.507000000,0,0,18910,79,60
6824,958,99,463,2136,AdWords,In Progress,156,2024-08-11,2024-12-02,2025-10-27,2025-08-10 15:47:43.507000000,0,0,958,99,463
6825,2685,179,377,1135,Referral,Dropped,177,2024-11-19,2020-07-02,2023-02-07,2025-08-10 15:47:43.507000000,0,0,2685,179,377
6826,15875,32,465,61,Direct,Dropped,15,2023-07-16,2020-08-23,2020-03-01,2025-08-10 15:47:43.507000000,0,0,15875,32,465
6827,9245,49,115,916,Referral,Dropped,65,2022-12-29,2021-12-22,2022-07-01,2025-08-10 15:47:43.507000000,0,0,9245,49,115
6828,5866,167,394,122,Referral,In Progress,97,2024-03-05,2020-02-11,2020-04-28,2025-08-10 15:47:43.507000000,0,0,5866,167,394
6830,18993,198,358,684,Referral,In Progress,14,2025-02-18,2025-07-16,2021-11-14,2025-08-10 15:47:43.507000000,0,0,18993,198,358
6833,4480,78,297,947,AdWords,In Progress,15,2021-12-04,2020-05-01,2022-08-04,2025-08-10 15:47:43.507000000,0,0,4480,78,297
6838,19697,112,3,1758,AdWords,Dropped,84,2024-12-05,2022-10-29,2024-10-16,2025-08-10 15:47:43.507000000,0,0,19697,112,3
6841,6752,193,178,1679,AdWords,In Progress,29,2022-04-06,2022-02-09,2024-08-04,2025-08-10 15:47:43.507000000,0,0,6752,193,178
6842,10807,135,469,1772,Direct,Dropped,153,2021-02-24,2025-09-25,2024-10-27,2025-08-10 15:47:43.507000000,0,0,10807,135,469
6843,18664,90,432,1657,Referral,Dropped,11,2025-12-20,2020-05-02,2024-07-02,2025-08-10 15:47:43.507000000,0,0,18664,90,432
6844,4085,20,102,1058,AdWords,In Progress,15,2024-03-01,2024-11-04,2022-11-17,2025-08-10 15:47:43.507000000,0,0,4085,20,102
6846,14555,84,83,449,LinkedIn,Dropped,56,2020-04-11,2022-01-16,2021-03-17,2025-08-10 15:47:43.507000000,0,0,14555,84,83
6849,15093,120,309,1574,LinkedIn,Dropped,18,2024-06-09,2020-09-03,2024-04-13,2025-08-10 15:47:43.507000000,0,0,15093,120,309
6850,14702,118,211,393,Direct,Dropped,146,2023-08-16,2024-11-25,2021-01-13,2025-08-10 15:47:43.507000000,0,0,14702,118,211
6856,2791,31,199,1928,AdWords,Dropped,175,2024-03-05,2024-10-25,2025-03-31,2025-08-10 15:47:43.507000000,0,0,2791,31,199
6857,10420,86,338,76,AdWords,In Progress,13,2023-07-30,2024-05-29,2020-03-08,2025-08-10 15:47:43.507000000,0,0,10420,86,338
6858,16272,43,221,158,LinkedIn,Dropped,151,2020-06-27,2021-04-19,2020-05-25,2025-08-10 15:47:43.507000000,0,0,16272,43,221
6860,13997,166,434,2068,Direct,Dropped,118,2024-09-26,2021-10-23,2025-08-28,2025-08-10 15:47:43.507000000,0,0,13997,166,434
6861,17166,135,152,1239,Referral,In Progress,55,2025-05-27,2022-07-15,2023-05-18,2025-08-10 15:47:43.507000000,0,0,17166,135,152
6862,12024,139,147,2114,Referral,In Progress,153,2022-06-13,2022-08-16,2025-10-13,2025-08-10 15:47:43.507000000,0,0,12024,139,147
6863,15619,65,66,517,Direct,In Progress,138,2022-03-17,2025-02-25,2021-05-17,2025-08-10 15:47:43.507000000,0,0,15619,65,66
6865,1374,162,314,1517,Referral,In Progress,83,2025-06-28,2024-10-14,2024-02-12,2025-08-10 15:47:43.507000000,0,0,1374,162,314
6867,11072,28,210,664,Direct,Dropped,128,2020-11-14,2022-10-04,2021-10-13,2025-08-10 15:47:43.507000000,0,0,11072,28,210
6868,15353,195,295,1267,AdWords,Dropped,73,2023-05-01,2025-07-21,2023-06-19,2025-08-10 15:47:43.507000000,0,0,15353,195,295
6869,14830,160,407,2030,AdWords,Dropped,142,2020-01-21,2021-01-22,2025-07-10,2025-08-10 15:47:43.507000000,0,0,14830,160,407
6870,19932,179,444,799,AdWords,Dropped,18,2021-04-07,2022-09-23,2022-02-24,2025-08-10 15:47:43.507000000,0,0,19932,179,444
6871,6512,123,100,839,AdWords,Dropped,93,2024-09-04,2021-12-05,2022-04-05,2025-08-10 15:47:43.507000000,0,0,6512,123,100
6872,8308,71,356,122,Direct,Dropped,132,2024-09-24,2022-10-03,2020-04-30,2025-08-10 15:47:43.507000000,0,0,8308,71,356
6873,13071,37,44,482,AdWords,In Progress,39,2021-12-09,2022-07-27,2021-04-14,2025-08-10 15:47:43.507000000,0,0,13071,37,44
6874,16560,162,415,1775,LinkedIn,Dropped,145,2020-03-12,2025-12-31,2024-10-30,2025-08-10 15:47:43.507000000,0,0,16560,162,415
6875,13797,35,68,1717,AdWords,Dropped,49,2023-01-22,2020-12-21,2024-09-08,2025-08-10 15:47:43.507000000,0,0,13797,35,68
6876,1076,46,205,2042,LinkedIn,In Progress,141,2023-12-08,2021-05-24,2025-07-21,2025-08-10 15:47:43.507000000,0,0,1076,46,205
6877,10243,106,217,53,Direct,Dropped,164,2022-11-08,2025-09-10,2020-02-18,2025-08-10 15:47:43.507000000,0,0,10243,106,217
6881,8600,173,133,1019,LinkedIn,In Progress,148,2022-01-17,2022-11-20,2022-10-13,2025-08-10 15:47:43.507000000,0,0,8600,173,133
6882,19460,136,103,1069,Direct,Dropped,75,2022-09-27,2020-03-09,2022-12-01,2025-08-10 15:47:43.507000000,0,0,19460,136,103
6883,14295,115,483,1398,Referral,Dropped,166,2022-12-04,2020-01-27,2023-10-15,2025-08-10 15:47:43.507000000,0,0,14295,115,483
6884,18142,130,374,2005,Referral,Dropped,151,2025-03-06,2023-04-10,2025-06-19,2025-08-10 15:47:43.507000000,0,0,18142,130,374
6886,19540,32,39,823,Direct,Dropped,97,2025-11-30,2020-02-12,2022-03-24,2025-08-10 15:47:43.507000000,0,0,19540,32,39
6888,14252,169,431,355,LinkedIn,Dropped,143,2023-12-25,2023-08-19,2020-12-06,2025-08-10 15:47:43.507000000,0,0,14252,169,431
6890,13285,188,316,1677,LinkedIn,In Progress,142,2022-03-30,2022-02-21,2024-07-28,2025-08-10 15:47:43.507000000,0,0,13285,188,316
6892,19464,193,153,2036,AdWords,Dropped,152,2021-03-02,2023-09-07,2025-07-15,2025-08-10 15:47:43.507000000,0,0,19464,193,153
6893,9320,23,369,2081,AdWords,In Progress,61,2024-01-12,2023-09-19,2025-09-11,2025-08-10 15:47:43.507000000,0,0,9320,23,369
6894,12953,77,496,257,Direct,In Progress,171,2024-01-19,2025-05-21,2020-09-05,2025-08-10 15:47:43.507000000,0,0,12953,77,496
6895,5581,39,453,2081,LinkedIn,Dropped,163,2020-04-24,2022-01-29,2025-09-08,2025-08-10 15:47:43.507000000,0,0,5581,39,453
6896,8203,143,278,1695,AdWords,Dropped,83,2020-04-06,2023-06-15,2024-08-13,2025-08-10 15:47:43.507000000,0,0,8203,143,278
6898,10220,193,251,1972,LinkedIn,Dropped,120,2025-09-17,2021-09-03,2025-05-11,2025-08-10 15:47:43.507000000,0,0,10220,193,251
6899,4028,68,86,1387,Direct,In Progress,27,2020-10-13,2025-09-22,2023-10-18,2025-08-10 15:47:43.507000000,0,0,4028,68,86
6900,19485,181,228,870,LinkedIn,In Progress,29,2023-09-09,2025-03-05,2022-05-08,2025-08-10 15:47:43.507000000,0,0,19485,181,228
6901,7063,174,43,1212,Direct,In Progress,152,2021-03-26,2025-12-15,2023-04-24,2025-08-10 15:47:43.507000000,0,0,7063,174,43
6902,9378,154,38,1463,LinkedIn,Dropped,82,2023-10-04,2021-02-02,2023-12-23,2025-08-10 15:47:43.507000000,0,0,9378,154,38
6904,11871,178,131,411,Referral,Dropped,90,2024-05-06,2025-12-02,2021-02-06,2025-08-10 15:47:43.507000000,0,0,11871,178,131
6905,1020,22,200,1751,Referral,Dropped,39,2021-04-04,2021-03-17,2024-10-02,2025-08-10 15:47:43.507000000,0,0,1020,22,200
6906,17151,183,438,2189,Direct,Dropped,41,2025-02-12,2024-08-19,2025-12-17,2025-08-10 15:47:43.507000000,0,0,17151,183,438
6907,5781,87,172,1785,Direct,In Progress,79,2025-01-05,2022-09-08,2024-11-19,2025-08-10 15:47:43.507000000,0,0,5781,87,172
6908,6814,179,363,306,LinkedIn,In Progress,113,2024-02-28,2021-01-02,2020-10-20,2025-08-10 15:47:43.507000000,0,0,6814,179,363
6909,7726,136,242,1015,Referral,Dropped,158,2021-01-08,2020-09-11,2022-09-28,2025-08-10 15:47:43.507000000,0,0,7726,136,242
6912,19183,6,459,1292,Referral,Dropped,35,2021-08-11,2025-01-05,2023-07-08,2025-08-10 15:47:43.507000000,0,0,19183,6,459
6914,18990,152,1,2031,Direct,Dropped,18,2020-06-09,2025-06-01,2025-07-13,2025-08-10 15:47:43.507000000,0,0,18990,152,1
6915,16540,153,455,442,AdWords,Dropped,170,2022-10-18,2022-08-31,2021-03-04,2025-08-10 15:47:43.507000000,0,0,16540,153,455
6917,3419,178,198,1168,Direct,Dropped,74,2022-07-08,2024-03-07,2023-03-13,2025-08-10 15:47:43.507000000,0,0,3419,178,198
6918,13722,19,43,1927,Referral,In Progress,81,2022-02-09,2024-09-27,2025-03-31,2025-08-10 15:47:43.507000000,0,0,13722,19,43
6919,6019,130,318,577,Referral,Dropped,159,2022-10-10,2025-06-29,2021-07-23,2025-08-10 15:47:43.507000000,0,0,6019,130,318
6924,11937,35,271,572,Referral,In Progress,84,2025-11-02,2023-08-01,2021-07-19,2025-08-10 15:47:43.507000000,0,0,11937,35,271
6927,4702,165,363,1892,Direct,In Progress,154,2022-02-16,2022-07-26,2025-03-06,2025-08-10 15:47:43.507000000,0,0,4702,165,363
6928,13913,158,2,629,Referral,In Progress,48,2023-01-21,2020-12-22,2021-09-20,2025-08-10 15:47:43.507000000,0,0,13913,158,2
6929,14591,135,419,1805,Referral,Dropped,140,2024-06-22,2021-07-15,2024-11-30,2025-08-10 15:47:43.507000000,0,0,14591,135,419
6930,1219,41,265,745,AdWords,In Progress,159,2023-06-26,2020-07-07,2022-01-02,2025-08-10 15:47:43.507000000,0,0,1219,41,265
6931,5669,81,6,2172,AdWords,Dropped,74,2025-02-21,2020-01-26,2025-12-07,2025-08-10 15:47:43.507000000,0,0,5669,81,6
6932,13782,110,392,1308,Direct,Dropped,114,2024-03-21,2021-07-17,2023-07-27,2025-08-10 15:47:43.507000000,0,0,13782,110,392
6933,17222,88,413,1035,Direct,In Progress,97,2021-10-03,2025-12-19,2022-10-24,2025-08-10 15:47:43.507000000,0,0,17222,88,413
6939,8677,46,233,1106,AdWords,In Progress,80,2023-04-08,2020-05-14,2023-01-05,2025-08-10 15:47:43.507000000,0,0,8677,46,233
6940,14476,131,62,1640,Direct,In Progress,122,2021-01-08,2023-10-09,2024-06-23,2025-08-10 15:47:43.507000000,0,0,14476,131,62
6941,1393,126,195,385,LinkedIn,In Progress,83,2022-06-20,2021-04-26,2021-01-07,2025-08-10 15:47:43.507000000,0,0,1393,126,195
6942,3465,141,72,288,Direct,Dropped,135,2024-01-19,2020-02-02,2020-10-12,2025-08-10 15:47:43.507000000,0,0,3465,141,72
6943,1100,53,141,73,AdWords,Dropped,177,2024-12-19,2020-12-01,2020-03-08,2025-08-10 15:47:43.507000000,0,0,1100,53,141
6945,13262,180,262,940,LinkedIn,Dropped,128,2022-02-10,2025-01-08,2022-07-20,2025-08-10 15:47:43.507000000,0,0,13262,180,262
6946,18549,60,264,1823,Referral,Dropped,175,2023-09-27,2023-02-18,2024-12-27,2025-08-10 15:47:43.507000000,0,0,18549,60,264
6947,11767,16,14,706,AdWords,In Progress,157,2023-04-26,2022-06-28,2021-12-04,2025-08-10 15:47:43.507000000,0,0,11767,16,14
6948,3614,138,221,1925,Direct,In Progress,147,2020-05-24,2022-08-04,2025-04-06,2025-08-10 15:47:43.507000000,0,0,3614,138,221
6950,1258,30,262,1893,LinkedIn,In Progress,177,2022-11-16,2025-02-01,2025-02-28,2025-08-10 15:47:43.507000000,0,0,1258,30,262
6951,12833,141,292,305,Direct,Dropped,174,2024-09-17,2021-07-12,2020-10-31,2025-08-10 15:47:43.507000000,0,0,12833,141,292
6953,8160,27,480,825,Direct,In Progress,72,2025-08-24,2023-06-19,2022-04-02,2025-08-10 15:47:43.507000000,0,0,8160,27,480
6954,7710,98,454,1796,LinkedIn,Dropped,11,2022-11-11,2025-04-13,2024-11-29,2025-08-10 15:47:43.507000000,0,0,7710,98,454
6956,7474,154,89,1335,LinkedIn,Dropped,169,2022-07-31,2023-10-14,2023-08-20,2025-08-10 15:47:43.507000000,0,0,7474,154,89
6957,9386,41,188,1408,AdWords,Dropped,96,2020-08-17,2024-03-02,2023-11-06,2025-08-10 15:47:43.507000000,0,0,9386,41,188
6959,15577,155,114,1381,AdWords,In Progress,87,2021-08-26,2023-02-20,2023-10-01,2025-08-10 15:47:43.507000000,0,0,15577,155,114
6960,12234,116,189,1554,Direct,Dropped,130,2023-11-16,2022-01-11,2024-03-23,2025-08-10 15:47:43.507000000,0,0,12234,116,189
6961,2795,95,196,503,Referral,In Progress,140,2022-05-03,2025-12-24,2021-05-17,2025-08-10 15:47:43.507000000,0,0,2795,95,196
6962,7288,149,339,101,Referral,In Progress,109,2024-09-13,2022-01-15,2020-04-05,2025-08-10 15:47:43.507000000,0,0,7288,149,339
6963,7989,166,14,526,AdWords,Dropped,24,2024-06-01,2023-09-16,2021-06-07,2025-08-10 15:47:43.507000000,0,0,7989,166,14
6964,15756,59,12,805,Referral,Dropped,154,2021-12-18,2021-05-05,2022-03-08,2025-08-10 15:47:43.507000000,0,0,15756,59,12
6965,4473,91,28,889,LinkedIn,Dropped,69,2021-11-19,2020-12-30,2022-06-02,2025-08-10 15:47:43.507000000,0,0,4473,91,28
6966,910,40,415,1989,Referral,In Progress,71,2022-08-04,2024-12-02,2025-05-31,2025-08-10 15:47:43.507000000,0,0,910,40,415
6969,11344,121,118,1238,LinkedIn,In Progress,67,2021-08-20,2023-10-30,2023-05-16,2025-08-10 15:47:43.507000000,0,0,11344,121,118
6970,4902,158,143,1869,Referral,Dropped,60,2024-10-18,2025-02-20,2025-02-07,2025-08-10 15:47:43.507000000,0,0,4902,158,143
6971,16963,56,50,215,LinkedIn,In Progress,36,2021-12-02,2023-11-16,2020-07-31,2025-08-10 15:47:43.507000000,0,0,16963,56,50
6972,18046,45,228,2062,Direct,Dropped,92,2023-06-20,2022-09-22,2025-08-20,2025-08-10 15:47:43.507000000,0,0,18046,45,228
6973,12373,150,397,988,AdWords,Dropped,140,2022-10-14,2024-02-16,2022-09-11,2025-08-10 15:47:43.507000000,0,0,12373,150,397
6975,13076,138,392,1617,LinkedIn,Dropped,169,2022-03-21,2020-01-24,2024-05-26,2025-08-10 15:47:43.507000000,0,0,13076,138,392
6976,8028,5,313,15,AdWords,Dropped,88,2025-03-19,2020-08-14,2020-01-15,2025-08-10 15:47:43.507000000,0,0,8028,5,313
6977,2865,71,144,472,Direct,In Progress,112,2025-02-15,2021-08-08,2021-04-06,2025-08-10 15:47:43.507000000,0,0,2865,71,144
6979,19948,116,6,1129,Referral,Dropped,27,2024-04-28,2024-07-03,2023-01-24,2025-08-10 15:47:43.507000000,0,0,19948,116,6
6980,15414,175,168,1238,Direct,Dropped,75,2021-07-19,2023-12-13,2023-05-10,2025-08-10 15:47:43.507000000,0,0,15414,175,168
6982,6211,37,267,1632,LinkedIn,In Progress,153,2024-06-09,2020-10-03,2024-06-10,2025-08-10 15:47:43.507000000,0,0,6211,37,267
6984,15150,124,153,1446,Direct,In Progress,98,2025-09-13,2025-07-12,2023-12-08,2025-08-10 15:47:43.507000000,0,0,15150,124,153
6985,517,65,45,1843,LinkedIn,Dropped,121,2023-03-17,2025-07-17,2025-01-13,2025-08-10 15:47:43.507000000,0,0,517,65,45
6986,12734,4,382,825,Referral,In Progress,153,2022-12-21,2023-10-21,2022-03-29,2025-08-10 15:47:43.507000000,0,0,12734,4,382
6987,17216,93,339,2020,Direct,Dropped,132,2021-06-04,2025-03-07,2025-07-01,2025-08-10 15:47:43.507000000,0,0,17216,93,339
6988,15609,161,113,1410,AdWords,In Progress,51,2023-06-18,2023-01-26,2023-10-28,2025-08-10 15:47:43.507000000,0,0,15609,161,113
6990,8827,87,349,2046,LinkedIn,In Progress,103,2024-07-10,2020-11-21,2025-07-29,2025-08-10 15:47:43.507000000,0,0,8827,87,349
6991,9797,172,66,335,Referral,In Progress,60,2024-05-18,2025-11-10,2020-11-19,2025-08-10 15:47:43.507000000,0,0,9797,172,66
6992,4452,20,140,344,LinkedIn,Dropped,135,2020-07-05,2020-08-17,2020-12-07,2025-08-10 15:47:43.507000000,0,0,4452,20,140
6995,16235,8,151,111,AdWords,In Progress,137,2022-04-17,2021-01-18,2020-04-13,2025-08-10 15:47:43.507000000,0,0,16235,8,151
6996,7154,135,470,2002,Referral,Dropped,98,2022-07-30,2023-01-29,2025-06-14,2025-08-10 15:47:43.507000000,0,0,7154,135,470
6997,492,181,68,1868,AdWords,Dropped,113,2025-09-16,2024-07-22,2025-01-30,2025-08-10 15:47:43.507000000,0,0,492,181,68
6998,11616,112,429,1229,Direct,In Progress,92,2020-06-20,2024-02-03,2023-05-13,2025-08-10 15:47:43.507000000,0,0,11616,112,429
6999,17416,138,254,2159,AdWords,In Progress,146,2023-03-27,2023-08-13,2025-11-19,2025-08-10 15:47:43.507000000,0,0,17416,138,254
7003,10616,198,406,845,Referral,Dropped,44,2021-06-21,2021-04-28,2022-04-10,2025-08-10 15:47:43.507000000,0,0,10616,198,406
7005,2940,71,433,1422,AdWords,In Progress,100,2025-12-25,2024-06-17,2023-11-15,2025-08-10 15:47:43.507000000,0,0,2940,71,433
7006,18733,177,52,492,Referral,Dropped,174,2025-08-17,2022-09-05,2021-04-29,2025-08-10 15:47:43.507000000,0,0,18733,177,52
7007,3945,72,255,1447,Direct,Dropped,123,2020-02-05,2021-11-16,2023-12-16,2025-08-10 15:47:43.507000000,0,0,3945,72,255
7008,19568,132,59,1016,Referral,Dropped,114,2024-10-26,2025-09-11,2022-10-09,2025-08-10 15:47:43.507000000,0,0,19568,132,59
7009,19801,165,218,1243,LinkedIn,Dropped,102,2024-04-10,2024-08-24,2023-05-22,2025-08-10 15:47:43.507000000,0,0,19801,165,218
7010,11875,95,71,1461,LinkedIn,Dropped,120,2022-03-08,2021-05-12,2023-12-20,2025-08-10 15:47:43.507000000,0,0,11875,95,71
7012,14504,50,88,1297,Referral,Dropped,72,2023-08-20,2025-09-09,2023-07-12,2025-08-10 15:47:43.507000000,0,0,14504,50,88
7014,12522,157,12,294,Direct,In Progress,110,2021-12-26,2021-08-17,2020-10-13,2025-08-10 15:47:43.507000000,0,0,12522,157,12
7015,7871,27,17,877,Referral,In Progress,96,2025-05-03,2020-01-14,2022-05-15,2025-08-10 15:47:43.507000000,0,0,7871,27,17
7018,7731,130,489,2155,Referral,In Progress,88,2020-06-30,2025-02-05,2025-11-18,2025-08-10 15:47:43.507000000,0,0,7731,130,489
7019,16572,134,152,600,AdWords,In Progress,129,2025-12-01,2022-07-31,2021-08-09,2025-08-10 15:47:43.507000000,0,0,16572,134,152
7020,12761,46,366,1506,LinkedIn,Dropped,18,2025-09-29,2025-05-19,2024-02-02,2025-08-10 15:47:43.507000000,0,0,12761,46,366
7021,5848,189,275,643,LinkedIn,In Progress,68,2023-04-20,2025-09-05,2021-09-26,2025-08-10 15:47:43.507000000,0,0,5848,189,275
7022,19359,55,9,3,Referral,Dropped,132,2024-05-16,2020-03-10,2019-12-20,2025-08-10 15:47:43.507000000,0,0,19359,55,9
7026,7922,105,493,1715,Direct,Dropped,174,2024-05-17,2024-11-29,2024-09-03,2025-08-10 15:47:43.507000000,0,0,7922,105,493
7028,17059,95,211,168,AdWords,Dropped,90,2020-11-10,2025-02-23,2020-06-11,2025-08-10 15:47:43.507000000,0,0,17059,95,211
7030,4385,18,356,279,Referral,In Progress,105,2024-05-12,2021-07-26,2020-09-27,2025-08-10 15:47:43.507000000,0,0,4385,18,356
7031,13789,158,408,1952,Referral,Dropped,92,2025-04-30,2023-08-15,2025-04-26,2025-08-10 15:47:43.507000000,0,0,13789,158,408
7032,7268,48,24,243,AdWords,In Progress,84,2023-07-07,2022-06-25,2020-08-27,2025-08-10 15:47:43.507000000,0,0,7268,48,24
7033,13934,51,277,2180,Referral,In Progress,54,2022-12-19,2024-03-03,2025-12-12,2025-08-10 15:47:43.507000000,0,0,13934,51,277
7034,8137,109,366,2092,LinkedIn,Dropped,55,2021-03-11,2024-03-14,2025-09-13,2025-08-10 15:47:43.507000000,0,0,8137,109,366
7035,6528,36,70,2096,AdWords,Dropped,105,2025-05-21,2025-02-27,2025-09-24,2025-08-10 15:47:43.507000000,0,0,6528,36,70
7036,14521,97,368,1129,AdWords,In Progress,50,2023-01-29,2022-02-02,2023-01-31,2025-08-10 15:47:43.507000000,0,0,14521,97,368
7037,16673,52,362,1013,AdWords,In Progress,150,2024-12-25,2021-07-24,2022-10-02,2025-08-10 15:47:43.507000000,0,0,16673,52,362
7040,9186,20,146,1976,AdWords,Dropped,169,2025-11-28,2023-10-13,2025-05-20,2025-08-10 15:47:43.507000000,0,0,9186,20,146
7041,6628,119,385,405,Referral,In Progress,18,2021-05-12,2022-12-13,2021-01-29,2025-08-10 15:47:43.507000000,0,0,6628,119,385
7043,19635,5,163,151,Direct,In Progress,139,2022-01-21,2023-05-16,2020-05-16,2025-08-10 15:47:43.507000000,0,0,19635,5,163
7047,2427,135,360,1699,LinkedIn,Dropped,173,2021-03-09,2022-10-04,2024-08-21,2025-08-10 15:47:43.507000000,0,0,2427,135,360
7048,13773,29,330,345,Direct,Dropped,122,2022-07-27,2025-11-13,2020-11-29,2025-08-10 15:47:43.507000000,0,0,13773,29,330
7049,4965,97,288,1569,Direct,In Progress,97,2020-05-25,2024-02-11,2024-04-08,2025-08-10 15:47:43.507000000,0,0,4965,97,288
7050,4467,165,496,1187,LinkedIn,In Progress,137,2023-04-19,2020-06-17,2023-03-18,2025-08-10 15:47:43.507000000,0,0,4467,165,496
7051,16141,69,387,1871,LinkedIn,In Progress,59,2021-07-06,2022-08-25,2025-02-12,2025-08-10 15:47:43.507000000,0,0,16141,69,387
7052,12057,47,12,1775,Referral,Dropped,49,2021-04-01,2023-12-10,2024-11-03,2025-08-10 15:47:43.507000000,0,0,12057,47,12
7053,376,174,178,1911,LinkedIn,In Progress,129,2022-04-09,2023-02-19,2025-03-11,2025-08-10 15:47:43.507000000,0,0,376,174,178
7054,4529,157,121,1051,LinkedIn,In Progress,120,2024-02-12,2025-09-23,2022-11-15,2025-08-10 15:47:43.507000000,0,0,4529,157,121
7055,13941,36,53,990,AdWords,Dropped,165,2020-05-21,2021-10-08,2022-09-13,2025-08-10 15:47:43.507000000,0,0,13941,36,53
7056,14486,187,477,1116,Direct,In Progress,61,2023-06-10,2021-06-03,2023-01-09,2025-08-10 15:47:43.507000000,0,0,14486,187,477
7057,8491,80,263,1727,Referral,Dropped,52,2022-12-10,2025-10-19,2024-09-16,2025-08-10 15:47:43.507000000,0,0,8491,80,263
7060,13617,146,66,2190,Direct,Dropped,178,2024-01-27,2024-08-14,2025-12-23,2025-08-10 15:47:43.507000000,0,0,13617,146,66
7061,8523,46,177,1954,AdWords,Dropped,177,2023-12-15,2025-06-26,2025-05-07,2025-08-10 15:47:43.507000000,0,0,8523,46,177
7063,12548,139,397,1013,Direct,In Progress,116,2024-04-24,2024-08-22,2022-10-01,2025-08-10 15:47:43.507000000,0,0,12548,139,397
7064,11926,17,372,428,Direct,In Progress,76,2022-09-16,2024-12-02,2021-03-02,2025-08-10 15:47:43.507000000,0,0,11926,17,372
7067,16353,148,144,1716,Referral,In Progress,173,2021-01-05,2022-11-13,2024-09-02,2025-08-10 15:47:43.507000000,0,0,16353,148,144
7068,5967,73,30,1708,AdWords,In Progress,91,2023-10-22,2022-12-28,2024-08-30,2025-08-10 15:47:43.507000000,0,0,5967,73,30
7069,17654,50,392,706,AdWords,Dropped,136,2021-02-21,2021-03-02,2021-11-28,2025-08-10 15:47:43.507000000,0,0,17654,50,392
7070,1458,71,403,1686,Direct,Dropped,24,2020-04-07,2022-04-29,2024-08-09,2025-08-10 15:47:43.507000000,0,0,1458,71,403
7071,19305,186,147,2134,AdWords,In Progress,60,2024-12-12,2024-09-18,2025-11-03,2025-08-10 15:47:43.507000000,0,0,19305,186,147
7072,14703,35,426,2144,Referral,Dropped,108,2023-08-16,2024-06-22,2025-11-10,2025-08-10 15:47:43.507000000,0,0,14703,35,426
7073,17506,4,315,2059,AdWords,In Progress,88,2022-03-18,2025-05-27,2025-08-15,2025-08-10 15:47:43.507000000,0,0,17506,4,315
7078,8531,33,99,1018,Referral,In Progress,83,2020-09-14,2023-04-16,2022-10-11,2025-08-10 15:47:43.507000000,0,0,8531,33,99
7079,2955,88,448,892,Direct,Dropped,91,2025-05-26,2020-11-06,2022-06-05,2025-08-10 15:47:43.507000000,0,0,2955,88,448
7081,11593,175,484,1293,Direct,Dropped,102,2025-01-14,2025-04-17,2023-07-02,2025-08-10 15:47:43.507000000,0,0,11593,175,484
7083,2588,197,292,222,AdWords,Dropped,101,2024-05-09,2023-09-25,2020-07-31,2025-08-10 15:47:43.507000000,0,0,2588,197,292
7085,736,8,454,94,Referral,Dropped,101,2022-01-10,2025-03-07,2020-03-31,2025-08-10 15:47:43.507000000,0,0,736,8,454
7086,1896,74,441,327,LinkedIn,In Progress,88,2025-07-16,2023-05-03,2020-11-08,2025-08-10 15:47:43.507000000,0,0,1896,74,441
7088,4915,188,34,1977,Referral,In Progress,113,2021-10-10,2025-06-03,2025-05-22,2025-08-10 15:47:43.507000000,0,0,4915,188,34
7090,6982,26,250,808,Direct,Dropped,156,2024-09-09,2023-04-06,2022-03-11,2025-08-10 15:47:43.507000000,0,0,6982,26,250
7091,19121,45,70,261,Direct,In Progress,43,2020-01-30,2024-12-04,2020-09-09,2025-08-10 15:47:43.507000000,0,0,19121,45,70
7093,2800,98,484,351,AdWords,In Progress,56,2023-07-11,2023-07-05,2020-12-12,2025-08-10 15:47:43.507000000,0,0,2800,98,484
7095,4233,21,487,1854,LinkedIn,Dropped,121,2023-03-08,2020-02-26,2025-01-27,2025-08-10 15:47:43.507000000,0,0,4233,21,487
7097,17191,135,237,1812,AdWords,In Progress,74,2022-09-18,2025-07-07,2024-12-05,2025-08-10 15:47:43.507000000,0,0,17191,135,237
7099,10766,78,214,764,Referral,In Progress,41,2020-12-11,2025-09-17,2022-01-27,2025-08-10 15:47:43.507000000,0,0,10766,78,214
7101,12831,135,335,1047,Referral,In Progress,25,2021-11-28,2021-10-07,2022-11-02,2025-08-10 15:47:43.507000000,0,0,12831,135,335
