DateID,CalendarDate,Day,Month,MonthName,Quarter,Year,WeekdayName,IsWeekend
449,2021-03-24,24,3,March,2021Q1,2021,Wednesday,False
450,2021-03-25,25,3,March,2021Q1,2021,Thursday,False
451,2021-03-26,26,3,March,2021Q1,2021,Friday,False
452,2021-03-27,27,3,March,2021Q1,2021,Saturday,True
453,2021-03-28,28,3,March,2021Q1,2021,Sunday,True
454,2021-03-29,29,3,March,2021Q1,2021,Monday,False
455,2021-03-30,30,3,March,2021Q1,2021,Tuesday,False
456,2021-03-31,31,3,March,2021Q1,2021,Wednesday,False
457,2021-04-01,1,4,April,2021Q2,2021,Thursday,False
458,2021-04-02,2,4,April,2021Q2,2021,Friday,False
459,2021-04-03,3,4,April,2021Q2,2021,Saturday,True
460,2021-04-04,4,4,April,2021Q2,2021,Sunday,True
461,2021-04-05,5,4,April,2021Q2,2021,Monday,False
462,2021-04-06,6,4,April,2021Q2,2021,Tuesday,False
463,2021-04-07,7,4,April,2021Q2,2021,Wednesday,False
464,2021-04-08,8,4,April,2021Q2,2021,Thursday,False
465,2021-04-09,9,4,April,2021Q2,2021,Friday,False
466,2021-04-10,10,4,April,2021Q2,2021,Saturday,True
467,2021-04-11,11,4,April,2021Q2,2021,Sunday,True
468,2021-04-12,12,4,April,2021Q2,2021,Monday,False
469,2021-04-13,13,4,April,2021Q2,2021,Tuesday,False
470,2021-04-14,14,4,April,2021Q2,2021,Wednesday,False
471,2021-04-15,15,4,April,2021Q2,2021,Thursday,False
472,2021-04-16,16,4,April,2021Q2,2021,Friday,False
473,2021-04-17,17,4,April,2021Q2,2021,Saturday,True
474,2021-04-18,18,4,April,2021Q2,2021,Sunday,True
475,2021-04-19,19,4,April,2021Q2,2021,Monday,False
476,2021-04-20,20,4,April,2021Q2,2021,Tuesday,False
477,2021-04-21,21,4,April,2021Q2,2021,Wednesday,False
478,2021-04-22,22,4,April,2021Q2,2021,Thursday,False
479,2021-04-23,23,4,April,2021Q2,2021,Friday,False
480,2021-04-24,24,4,April,2021Q2,2021,Saturday,True
481,2021-04-25,25,4,April,2021Q2,2021,Sunday,True
482,2021-04-26,26,4,April,2021Q2,2021,Monday,False
483,2021-04-27,27,4,April,2021Q2,2021,Tuesday,False
484,2021-04-28,28,4,April,2021Q2,2021,Wednesday,False
485,2021-04-29,29,4,April,2021Q2,2021,Thursday,False
486,2021-04-30,30,4,April,2021Q2,2021,Friday,False
487,2021-05-01,1,5,May,2021Q2,2021,Saturday,True
488,2021-05-02,2,5,May,2021Q2,2021,Sunday,True
489,2021-05-03,3,5,May,2021Q2,2021,Monday,False
490,2021-05-04,4,5,May,2021Q2,2021,Tuesday,False
491,2021-05-05,5,5,May,2021Q2,2021,Wednesday,False
492,2021-05-06,6,5,May,2021Q2,2021,Thursday,False
493,2021-05-07,7,5,May,2021Q2,2021,Friday,False
494,2021-05-08,8,5,May,2021Q2,2021,Saturday,True
495,2021-05-09,9,5,May,2021Q2,2021,Sunday,True
496,2021-05-10,10,5,May,2021Q2,2021,Monday,False
497,2021-05-11,11,5,May,2021Q2,2021,Tuesday,False
498,2021-05-12,12,5,May,2021Q2,2021,Wednesday,False
499,2021-05-13,13,5,May,2021Q2,2021,Thursday,False
500,2021-05-14,14,5,May,2021Q2,2021,Friday,False
501,2021-05-15,15,5,May,2021Q2,2021,Saturday,True
502,2021-05-16,16,5,May,2021Q2,2021,Sunday,True
503,2021-05-17,17,5,May,2021Q2,2021,Monday,False
504,2021-05-18,18,5,May,2021Q2,2021,Tuesday,False
505,2021-05-19,19,5,May,2021Q2,2021,Wednesday,False
506,2021-05-20,20,5,May,2021Q2,2021,Thursday,False
507,2021-05-21,21,5,May,2021Q2,2021,Friday,False
508,2021-05-22,22,5,May,2021Q2,2021,Saturday,True
509,2021-05-23,23,5,May,2021Q2,2021,Sunday,True
510,2021-05-24,24,5,May,2021Q2,2021,Monday,False
511,2021-05-25,25,5,May,2021Q2,2021,Tuesday,False
512,2021-05-26,26,5,May,2021Q2,2021,Wednesday,False
513,2021-05-27,27,5,May,2021Q2,2021,Thursday,False
514,2021-05-28,28,5,May,2021Q2,2021,Friday,False
515,2021-05-29,29,5,May,2021Q2,2021,Saturday,True
516,2021-05-30,30,5,May,2021Q2,2021,Sunday,True
517,2021-05-31,31,5,May,2021Q2,2021,Monday,False
518,2021-06-01,1,6,June,2021Q2,2021,Tuesday,False
519,2021-06-02,2,6,June,2021Q2,2021,Wednesday,False
520,2021-06-03,3,6,June,2021Q2,2021,Thursday,False
521,2021-06-04,4,6,June,2021Q2,2021,Friday,False
522,2021-06-05,5,6,June,2021Q2,2021,Saturday,True
523,2021-06-06,6,6,June,2021Q2,2021,Sunday,True
524,2021-06-07,7,6,June,2021Q2,2021,Monday,False
525,2021-06-08,8,6,June,2021Q2,2021,Tuesday,False
526,2021-06-09,9,6,June,2021Q2,2021,Wednesday,False
527,2021-06-10,10,6,June,2021Q2,2021,Thursday,False
528,2021-06-11,11,6,June,2021Q2,2021,Friday,False
529,2021-06-12,12,6,June,2021Q2,2021,Saturday,True
530,2021-06-13,13,6,June,2021Q2,2021,Sunday,True
531,2021-06-14,14,6,June,2021Q2,2021,Monday,False
532,2021-06-15,15,6,June,2021Q2,2021,Tuesday,False
533,2021-06-16,16,6,June,2021Q2,2021,Wednesday,False
534,2021-06-17,17,6,June,2021Q2,2021,Thursday,False
535,2021-06-18,18,6,June,2021Q2,2021,Friday,False
536,2021-06-19,19,6,June,2021Q2,2021,Saturday,True
537,2021-06-20,20,6,June,2021Q2,2021,Sunday,True
538,2021-06-21,21,6,June,2021Q2,2021,Monday,False
539,2021-06-22,22,6,June,2021Q2,2021,Tuesday,False
540,2021-06-23,23,6,June,2021Q2,2021,Wednesday,False
541,2021-06-24,24,6,June,2021Q2,2021,Thursday,False
542,2021-06-25,25,6,June,2021Q2,2021,Friday,False
543,2021-06-26,26,6,June,2021Q2,2021,Saturday,True
544,2021-06-27,27,6,June,2021Q2,2021,Sunday,True
545,2021-06-28,28,6,June,2021Q2,2021,Monday,False
546,2021-06-29,29,6,June,2021Q2,2021,Tuesday,False
547,2021-06-30,30,6,June,2021Q2,2021,Wednesday,False
548,2021-07-01,1,7,July,2021Q3,2021,Thursday,False
549,2021-07-02,2,7,July,2021Q3,2021,Friday,False
550,2021-07-03,3,7,July,2021Q3,2021,Saturday,True
551,2021-07-04,4,7,July,2021Q3,2021,Sunday,True
552,2021-07-05,5,7,July,2021Q3,2021,Monday,False
553,2021-07-06,6,7,July,2021Q3,2021,Tuesday,False
554,2021-07-07,7,7,July,2021Q3,2021,Wednesday,False
555,2021-07-08,8,7,July,2021Q3,2021,Thursday,False
556,2021-07-09,9,7,July,2021Q3,2021,Friday,False
557,2021-07-10,10,7,July,2021Q3,2021,Saturday,True
558,2021-07-11,11,7,July,2021Q3,2021,Sunday,True
559,2021-07-12,12,7,July,2021Q3,2021,Monday,False
560,2021-07-13,13,7,July,2021Q3,2021,Tuesday,False
561,2021-07-14,14,7,July,2021Q3,2021,Wednesday,False
562,2021-07-15,15,7,July,2021Q3,2021,Thursday,False
563,2021-07-16,16,7,July,2021Q3,2021,Friday,False
564,2021-07-17,17,7,July,2021Q3,2021,Saturday,True
565,2021-07-18,18,7,July,2021Q3,2021,Sunday,True
566,2021-07-19,19,7,July,2021Q3,2021,Monday,False
567,2021-07-20,20,7,July,2021Q3,2021,Tuesday,False
568,2021-07-21,21,7,July,2021Q3,2021,Wednesday,False
569,2021-07-22,22,7,July,2021Q3,2021,Thursday,False
570,2021-07-23,23,7,July,2021Q3,2021,Friday,False
571,2021-07-24,24,7,July,2021Q3,2021,Saturday,True
572,2021-07-25,25,7,July,2021Q3,2021,Sunday,True
573,2021-07-26,26,7,July,2021Q3,2021,Monday,False
574,2021-07-27,27,7,July,2021Q3,2021,Tuesday,False
575,2021-07-28,28,7,July,2021Q3,2021,Wednesday,False
576,2021-07-29,29,7,July,2021Q3,2021,Thursday,False
577,2021-07-30,30,7,July,2021Q3,2021,Friday,False
578,2021-07-31,31,7,July,2021Q3,2021,Saturday,True
579,2021-08-01,1,8,August,2021Q3,2021,Sunday,True
580,2021-08-02,2,8,August,2021Q3,2021,Monday,False
581,2021-08-03,3,8,August,2021Q3,2021,Tuesday,False
582,2021-08-04,4,8,August,2021Q3,2021,Wednesday,False
583,2021-08-05,5,8,August,2021Q3,2021,Thursday,False
584,2021-08-06,6,8,August,2021Q3,2021,Friday,False
585,2021-08-07,7,8,August,2021Q3,2021,Saturday,True
586,2021-08-08,8,8,August,2021Q3,2021,Sunday,True
587,2021-08-09,9,8,August,2021Q3,2021,Monday,False
588,2021-08-10,10,8,August,2021Q3,2021,Tuesday,False
589,2021-08-11,11,8,August,2021Q3,2021,Wednesday,False
590,2021-08-12,12,8,August,2021Q3,2021,Thursday,False
591,2021-08-13,13,8,August,2021Q3,2021,Friday,False
592,2021-08-14,14,8,August,2021Q3,2021,Saturday,True
593,2021-08-15,15,8,August,2021Q3,2021,Sunday,True
594,2021-08-16,16,8,August,2021Q3,2021,Monday,False
595,2021-08-17,17,8,August,2021Q3,2021,Tuesday,False
596,2021-08-18,18,8,August,2021Q3,2021,Wednesday,False
597,2021-08-19,19,8,August,2021Q3,2021,Thursday,False
598,2021-08-20,20,8,August,2021Q3,2021,Friday,False
599,2021-08-21,21,8,August,2021Q3,2021,Saturday,True
600,2021-08-22,22,8,August,2021Q3,2021,Sunday,True
601,2021-08-23,23,8,August,2021Q3,2021,Monday,False
602,2021-08-24,24,8,August,2021Q3,2021,Tuesday,False
603,2021-08-25,25,8,August,2021Q3,2021,Wednesday,False
604,2021-08-26,26,8,August,2021Q3,2021,Thursday,False
605,2021-08-27,27,8,August,2021Q3,2021,Friday,False
606,2021-08-28,28,8,August,2021Q3,2021,Saturday,True
607,2021-08-29,29,8,August,2021Q3,2021,Sunday,True
608,2021-08-30,30,8,August,2021Q3,2021,Monday,False
609,2021-08-31,31,8,August,2021Q3,2021,Tuesday,False
610,2021-09-01,1,9,September,2021Q3,2021,Wednesday,False
611,2021-09-02,2,9,September,2021Q3,2021,Thursday,False
612,2021-09-03,3,9,September,2021Q3,2021,Friday,False
613,2021-09-04,4,9,September,2021Q3,2021,Saturday,True
614,2021-09-05,5,9,September,2021Q3,2021,Sunday,True
615,2021-09-06,6,9,September,2021Q3,2021,Monday,False
616,2021-09-07,7,9,September,2021Q3,2021,Tuesday,False
617,2021-09-08,8,9,September,2021Q3,2021,Wednesday,False
618,2021-09-09,9,9,September,2021Q3,2021,Thursday,False
619,2021-09-10,10,9,September,2021Q3,2021,Friday,False
620,2021-09-11,11,9,September,2021Q3,2021,Saturday,True
621,2021-09-12,12,9,September,2021Q3,2021,Sunday,True
622,2021-09-13,13,9,September,2021Q3,2021,Monday,False
623,2021-09-14,14,9,September,2021Q3,2021,Tuesday,False
624,2021-09-15,15,9,September,2021Q3,2021,Wednesday,False
625,2021-09-16,16,9,September,2021Q3,2021,Thursday,False
626,2021-09-17,17,9,September,2021Q3,2021,Friday,False
627,2021-09-18,18,9,September,2021Q3,2021,Saturday,True
628,2021-09-19,19,9,September,2021Q3,2021,Sunday,True
629,2021-09-20,20,9,September,2021Q3,2021,Monday,False
630,2021-09-21,21,9,September,2021Q3,2021,Tuesday,False
631,2021-09-22,22,9,September,2021Q3,2021,Wednesday,False
632,2021-09-23,23,9,September,2021Q3,2021,Thursday,False
633,2021-09-24,24,9,September,2021Q3,2021,Friday,False
634,2021-09-25,25,9,September,2021Q3,2021,Saturday,True
635,2021-09-26,26,9,September,2021Q3,2021,Sunday,True
636,2021-09-27,27,9,September,2021Q3,2021,Monday,False
637,2021-09-28,28,9,September,2021Q3,2021,Tuesday,False
638,2021-09-29,29,9,September,2021Q3,2021,Wednesday,False
639,2021-09-30,30,9,September,2021Q3,2021,Thursday,False
640,2021-10-01,1,10,October,2021Q4,2021,Friday,False
641,2021-10-02,2,10,October,2021Q4,2021,Saturday,True
642,2021-10-03,3,10,October,2021Q4,2021,Sunday,True
643,2021-10-04,4,10,October,2021Q4,2021,Monday,False
644,2021-10-05,5,10,October,2021Q4,2021,Tuesday,False
645,2021-10-06,6,10,October,2021Q4,2021,Wednesday,False
646,2021-10-07,7,10,October,2021Q4,2021,Thursday,False
647,2021-10-08,8,10,October,2021Q4,2021,Friday,False
648,2021-10-09,9,10,October,2021Q4,2021,Saturday,True
649,2021-10-10,10,10,October,2021Q4,2021,Sunday,True
650,2021-10-11,11,10,October,2021Q4,2021,Monday,False
651,2021-10-12,12,10,October,2021Q4,2021,Tuesday,False
652,2021-10-13,13,10,October,2021Q4,2021,Wednesday,False
653,2021-10-14,14,10,October,2021Q4,2021,Thursday,False
654,2021-10-15,15,10,October,2021Q4,2021,Friday,False
655,2021-10-16,16,10,October,2021Q4,2021,Saturday,True
656,2021-10-17,17,10,October,2021Q4,2021,Sunday,True
657,2021-10-18,18,10,October,2021Q4,2021,Monday,False
658,2021-10-19,19,10,October,2021Q4,2021,Tuesday,False
659,2021-10-20,20,10,October,2021Q4,2021,Wednesday,False
660,2021-10-21,21,10,October,2021Q4,2021,Thursday,False
661,2021-10-22,22,10,October,2021Q4,2021,Friday,False
662,2021-10-23,23,10,October,2021Q4,2021,Saturday,True
663,2021-10-24,24,10,October,2021Q4,2021,Sunday,True
664,2021-10-25,25,10,October,2021Q4,2021,Monday,False
665,2021-10-26,26,10,October,2021Q4,2021,Tuesday,False
666,2021-10-27,27,10,October,2021Q4,2021,Wednesday,False
667,2021-10-28,28,10,October,2021Q4,2021,Thursday,False
668,2021-10-29,29,10,October,2021Q4,2021,Friday,False
669,2021-10-30,30,10,October,2021Q4,2021,Saturday,True
670,2021-10-31,31,10,October,2021Q4,2021,Sunday,True
671,2021-11-01,1,11,November,2021Q4,2021,Monday,False
672,2021-11-02,2,11,November,2021Q4,2021,Tuesday,False
673,2021-11-03,3,11,November,2021Q4,2021,Wednesday,False
674,2021-11-04,4,11,November,2021Q4,2021,Thursday,False
675,2021-11-05,5,11,November,2021Q4,2021,Friday,False
676,2021-11-06,6,11,November,2021Q4,2021,Saturday,True
677,2021-11-07,7,11,November,2021Q4,2021,Sunday,True
678,2021-11-08,8,11,November,2021Q4,2021,Monday,False
679,2021-11-09,9,11,November,2021Q4,2021,Tuesday,False
680,2021-11-10,10,11,November,2021Q4,2021,Wednesday,False
681,2021-11-11,11,11,November,2021Q4,2021,Thursday,False
682,2021-11-12,12,11,November,2021Q4,2021,Friday,False
683,2021-11-13,13,11,November,2021Q4,2021,Saturday,True
684,2021-11-14,14,11,November,2021Q4,2021,Sunday,True
685,2021-11-15,15,11,November,2021Q4,2021,Monday,False
686,2021-11-16,16,11,November,2021Q4,2021,Tuesday,False
687,2021-11-17,17,11,November,2021Q4,2021,Wednesday,False
688,2021-11-18,18,11,November,2021Q4,2021,Thursday,False
689,2021-11-19,19,11,November,2021Q4,2021,Friday,False
690,2021-11-20,20,11,November,2021Q4,2021,Saturday,True
691,2021-11-21,21,11,November,2021Q4,2021,Sunday,True
692,2021-11-22,22,11,November,2021Q4,2021,Monday,False
693,2021-11-23,23,11,November,2021Q4,2021,Tuesday,False
694,2021-11-24,24,11,November,2021Q4,2021,Wednesday,False
695,2021-11-25,25,11,November,2021Q4,2021,Thursday,False
696,2021-11-26,26,11,November,2021Q4,2021,Friday,False
697,2021-11-27,27,11,November,2021Q4,2021,Saturday,True
698,2021-11-28,28,11,November,2021Q4,2021,Sunday,True
699,2021-11-29,29,11,November,2021Q4,2021,Monday,False
700,2021-11-30,30,11,November,2021Q4,2021,Tuesday,False
701,2021-12-01,1,12,December,2021Q4,2021,Wednesday,False
702,2021-12-02,2,12,December,2021Q4,2021,Thursday,False
703,2021-12-03,3,12,December,2021Q4,2021,Friday,False
704,2021-12-04,4,12,December,2021Q4,2021,Saturday,True
705,2021-12-05,5,12,December,2021Q4,2021,Sunday,True
706,2021-12-06,6,12,December,2021Q4,2021,Monday,False
707,2021-12-07,7,12,December,2021Q4,2021,Tuesday,False
708,2021-12-08,8,12,December,2021Q4,2021,Wednesday,False
709,2021-12-09,9,12,December,2021Q4,2021,Thursday,False
710,2021-12-10,10,12,December,2021Q4,2021,Friday,False
711,2021-12-11,11,12,December,2021Q4,2021,Saturday,True
712,2021-12-12,12,12,December,2021Q4,2021,Sunday,True
713,2021-12-13,13,12,December,2021Q4,2021,Monday,False
714,2021-12-14,14,12,December,2021Q4,2021,Tuesday,False
715,2021-12-15,15,12,December,2021Q4,2021,Wednesday,False
716,2021-12-16,16,12,December,2021Q4,2021,Thursday,False
717,2021-12-17,17,12,December,2021Q4,2021,Friday,False
718,2021-12-18,18,12,December,2021Q4,2021,Saturday,True
719,2021-12-19,19,12,December,2021Q4,2021,Sunday,True
720,2021-12-20,20,12,December,2021Q4,2021,Monday,False
721,2021-12-21,21,12,December,2021Q4,2021,Tuesday,False
722,2021-12-22,22,12,December,2021Q4,2021,Wednesday,False
723,2021-12-23,23,12,December,2021Q4,2021,Thursday,False
724,2021-12-24,24,12,December,2021Q4,2021,Friday,False
725,2021-12-25,25,12,December,2021Q4,2021,Saturday,True
726,2021-12-26,26,12,December,2021Q4,2021,Sunday,True
727,2021-12-27,27,12,December,2021Q4,2021,Monday,False
728,2021-12-28,28,12,December,2021Q4,2021,Tuesday,False
729,2021-12-29,29,12,December,2021Q4,2021,Wednesday,False
730,2021-12-30,30,12,December,2021Q4,2021,Thursday,False
731,2021-12-31,31,12,December,2021Q4,2021,Friday,False
732,2022-01-01,1,1,January,2022Q1,2022,Saturday,True
733,2022-01-02,2,1,January,2022Q1,2022,Sunday,True
734,2022-01-03,3,1,January,2022Q1,2022,Monday,False
735,2022-01-04,4,1,January,2022Q1,2022,Tuesday,False
736,2022-01-05,5,1,January,2022Q1,2022,Wednesday,False
737,2022-01-06,6,1,January,2022Q1,2022,Thursday,False
738,2022-01-07,7,1,January,2022Q1,2022,Friday,False
739,2022-01-08,8,1,January,2022Q1,2022,Saturday,True
740,2022-01-09,9,1,January,2022Q1,2022,Sunday,True
741,2022-01-10,10,1,January,2022Q1,2022,Monday,False
742,2022-01-11,11,1,January,2022Q1,2022,Tuesday,False
743,2022-01-12,12,1,January,2022Q1,2022,Wednesday,False
744,2022-01-13,13,1,January,2022Q1,2022,Thursday,False
745,2022-01-14,14,1,January,2022Q1,2022,Friday,False
746,2022-01-15,15,1,January,2022Q1,2022,Saturday,True
747,2022-01-16,16,1,January,2022Q1,2022,Sunday,True
748,2022-01-17,17,1,January,2022Q1,2022,Monday,False
749,2022-01-18,18,1,January,2022Q1,2022,Tuesday,False
750,2022-01-19,19,1,January,2022Q1,2022,Wednesday,False
751,2022-01-20,20,1,January,2022Q1,2022,Thursday,False
752,2022-01-21,21,1,January,2022Q1,2022,Friday,False
753,2022-01-22,22,1,January,2022Q1,2022,Saturday,True
754,2022-01-23,23,1,January,2022Q1,2022,Sunday,True
755,2022-01-24,24,1,January,2022Q1,2022,Monday,False
756,2022-01-25,25,1,January,2022Q1,2022,Tuesday,False
757,2022-01-26,26,1,January,2022Q1,2022,Wednesday,False
758,2022-01-27,27,1,January,2022Q1,2022,Thursday,False
759,2022-01-28,28,1,January,2022Q1,2022,Friday,False
760,2022-01-29,29,1,January,2022Q1,2022,Saturday,True
761,2022-01-30,30,1,January,2022Q1,2022,Sunday,True
762,2022-01-31,31,1,January,2022Q1,2022,Monday,False
763,2022-02-01,1,2,February,2022Q1,2022,Tuesday,False
764,2022-02-02,2,2,February,2022Q1,2022,Wednesday,False
765,2022-02-03,3,2,February,2022Q1,2022,Thursday,False
766,2022-02-04,4,2,February,2022Q1,2022,Friday,False
767,2022-02-05,5,2,February,2022Q1,2022,Saturday,True
768,2022-02-06,6,2,February,2022Q1,2022,Sunday,True
769,2022-02-07,7,2,February,2022Q1,2022,Monday,False
770,2022-02-08,8,2,February,2022Q1,2022,Tuesday,False
771,2022-02-09,9,2,February,2022Q1,2022,Wednesday,False
772,2022-02-10,10,2,February,2022Q1,2022,Thursday,False
773,2022-02-11,11,2,February,2022Q1,2022,Friday,False
774,2022-02-12,12,2,February,2022Q1,2022,Saturday,True
775,2022-02-13,13,2,February,2022Q1,2022,Sunday,True
776,2022-02-14,14,2,February,2022Q1,2022,Monday,False
777,2022-02-15,15,2,February,2022Q1,2022,Tuesday,False
778,2022-02-16,16,2,February,2022Q1,2022,Wednesday,False
779,2022-02-17,17,2,February,2022Q1,2022,Thursday,False
780,2022-02-18,18,2,February,2022Q1,2022,Friday,False
781,2022-02-19,19,2,February,2022Q1,2022,Saturday,True
782,2022-02-20,20,2,February,2022Q1,2022,Sunday,True
783,2022-02-21,21,2,February,2022Q1,2022,Monday,False
784,2022-02-22,22,2,February,2022Q1,2022,Tuesday,False
785,2022-02-23,23,2,February,2022Q1,2022,Wednesday,False
786,2022-02-24,24,2,February,2022Q1,2022,Thursday,False
787,2022-02-25,25,2,February,2022Q1,2022,Friday,False
788,2022-02-26,26,2,February,2022Q1,2022,Saturday,True
789,2022-02-27,27,2,February,2022Q1,2022,Sunday,True
790,2022-02-28,28,2,February,2022Q1,2022,Monday,False
791,2022-03-01,1,3,March,2022Q1,2022,Tuesday,False
792,2022-03-02,2,3,March,2022Q1,2022,Wednesday,False
793,2022-03-03,3,3,March,2022Q1,2022,Thursday,False
794,2022-03-04,4,3,March,2022Q1,2022,Friday,False
795,2022-03-05,5,3,March,2022Q1,2022,Saturday,True
796,2022-03-06,6,3,March,2022Q1,2022,Sunday,True
797,2022-03-07,7,3,March,2022Q1,2022,Monday,False
798,2022-03-08,8,3,March,2022Q1,2022,Tuesday,False
799,2022-03-09,9,3,March,2022Q1,2022,Wednesday,False
800,2022-03-10,10,3,March,2022Q1,2022,Thursday,False
801,2022-03-11,11,3,March,2022Q1,2022,Friday,False
802,2022-03-12,12,3,March,2022Q1,2022,Saturday,True
803,2022-03-13,13,3,March,2022Q1,2022,Sunday,True
804,2022-03-14,14,3,March,2022Q1,2022,Monday,False
805,2022-03-15,15,3,March,2022Q1,2022,Tuesday,False
806,2022-03-16,16,3,March,2022Q1,2022,Wednesday,False
807,2022-03-17,17,3,March,2022Q1,2022,Thursday,False
808,2022-03-18,18,3,March,2022Q1,2022,Friday,False
809,2022-03-19,19,3,March,2022Q1,2022,Saturday,True
810,2022-03-20,20,3,March,2022Q1,2022,Sunday,True
811,2022-03-21,21,3,March,2022Q1,2022,Monday,False
812,2022-03-22,22,3,March,2022Q1,2022,Tuesday,False
813,2022-03-23,23,3,March,2022Q1,2022,Wednesday,False
814,2022-03-24,24,3,March,2022Q1,2022,Thursday,False
815,2022-03-25,25,3,March,2022Q1,2022,Friday,False
816,2022-03-26,26,3,March,2022Q1,2022,Saturday,True
817,2022-03-27,27,3,March,2022Q1,2022,Sunday,True
818,2022-03-28,28,3,March,2022Q1,2022,Monday,False
819,2022-03-29,29,3,March,2022Q1,2022,Tuesday,False
820,2022-03-30,30,3,March,2022Q1,2022,Wednesday,False
821,2022-03-31,31,3,March,2022Q1,2022,Thursday,False
822,2022-04-01,1,4,April,2022Q2,2022,Friday,False
823,2022-04-02,2,4,April,2022Q2,2022,Saturday,True
824,2022-04-03,3,4,April,2022Q2,2022,Sunday,True
825,2022-04-04,4,4,April,2022Q2,2022,Monday,False
826,2022-04-05,5,4,April,2022Q2,2022,Tuesday,False
827,2022-04-06,6,4,April,2022Q2,2022,Wednesday,False
828,2022-04-07,7,4,April,2022Q2,2022,Thursday,False
829,2022-04-08,8,4,April,2022Q2,2022,Friday,False
830,2022-04-09,9,4,April,2022Q2,2022,Saturday,True
831,2022-04-10,10,4,April,2022Q2,2022,Sunday,True
832,2022-04-11,11,4,April,2022Q2,2022,Monday,False
833,2022-04-12,12,4,April,2022Q2,2022,Tuesday,False
834,2022-04-13,13,4,April,2022Q2,2022,Wednesday,False
835,2022-04-14,14,4,April,2022Q2,2022,Thursday,False
836,2022-04-15,15,4,April,2022Q2,2022,Friday,False
837,2022-04-16,16,4,April,2022Q2,2022,Saturday,True
838,2022-04-17,17,4,April,2022Q2,2022,Sunday,True
839,2022-04-18,18,4,April,2022Q2,2022,Monday,False
840,2022-04-19,19,4,April,2022Q2,2022,Tuesday,False
841,2022-04-20,20,4,April,2022Q2,2022,Wednesday,False
842,2022-04-21,21,4,April,2022Q2,2022,Thursday,False
843,2022-04-22,22,4,April,2022Q2,2022,Friday,False
844,2022-04-23,23,4,April,2022Q2,2022,Saturday,True
845,2022-04-24,24,4,April,2022Q2,2022,Sunday,True
846,2022-04-25,25,4,April,2022Q2,2022,Monday,False
847,2022-04-26,26,4,April,2022Q2,2022,Tuesday,False
848,2022-04-27,27,4,April,2022Q2,2022,Wednesday,False
849,2022-04-28,28,4,April,2022Q2,2022,Thursday,False
850,2022-04-29,29,4,April,2022Q2,2022,Friday,False
851,2022-04-30,30,4,April,2022Q2,2022,Saturday,True
852,2022-05-01,1,5,May,2022Q2,2022,Sunday,True
853,2022-05-02,2,5,May,2022Q2,2022,Monday,False
854,2022-05-03,3,5,May,2022Q2,2022,Tuesday,False
855,2022-05-04,4,5,May,2022Q2,2022,Wednesday,False
856,2022-05-05,5,5,May,2022Q2,2022,Thursday,False
857,2022-05-06,6,5,May,2022Q2,2022,Friday,False
858,2022-05-07,7,5,May,2022Q2,2022,Saturday,True
859,2022-05-08,8,5,May,2022Q2,2022,Sunday,True
860,2022-05-09,9,5,May,2022Q2,2022,Monday,False
861,2022-05-10,10,5,May,2022Q2,2022,Tuesday,False
862,2022-05-11,11,5,May,2022Q2,2022,Wednesday,False
863,2022-05-12,12,5,May,2022Q2,2022,Thursday,False
864,2022-05-13,13,5,May,2022Q2,2022,Friday,False
865,2022-05-14,14,5,May,2022Q2,2022,Saturday,True
866,2022-05-15,15,5,May,2022Q2,2022,Sunday,True
867,2022-05-16,16,5,May,2022Q2,2022,Monday,False
868,2022-05-17,17,5,May,2022Q2,2022,Tuesday,False
869,2022-05-18,18,5,May,2022Q2,2022,Wednesday,False
870,2022-05-19,19,5,May,2022Q2,2022,Thursday,False
871,2022-05-20,20,5,May,2022Q2,2022,Friday,False
872,2022-05-21,21,5,May,2022Q2,2022,Saturday,True
873,2022-05-22,22,5,May,2022Q2,2022,Sunday,True
874,2022-05-23,23,5,May,2022Q2,2022,Monday,False
875,2022-05-24,24,5,May,2022Q2,2022,Tuesday,False
876,2022-05-25,25,5,May,2022Q2,2022,Wednesday,False
877,2022-05-26,26,5,May,2022Q2,2022,Thursday,False
878,2022-05-27,27,5,May,2022Q2,2022,Friday,False
879,2022-05-28,28,5,May,2022Q2,2022,Saturday,True
880,2022-05-29,29,5,May,2022Q2,2022,Sunday,True
881,2022-05-30,30,5,May,2022Q2,2022,Monday,False
882,2022-05-31,31,5,May,2022Q2,2022,Tuesday,False
883,2022-06-01,1,6,June,2022Q2,2022,Wednesday,False
884,2022-06-02,2,6,June,2022Q2,2022,Thursday,False
885,2022-06-03,3,6,June,2022Q2,2022,Friday,False
886,2022-06-04,4,6,June,2022Q2,2022,Saturday,True
887,2022-06-05,5,6,June,2022Q2,2022,Sunday,True
888,2022-06-06,6,6,June,2022Q2,2022,Monday,False
889,2022-06-07,7,6,June,2022Q2,2022,Tuesday,False
890,2022-06-08,8,6,June,2022Q2,2022,Wednesday,False
891,2022-06-09,9,6,June,2022Q2,2022,Thursday,False
892,2022-06-10,10,6,June,2022Q2,2022,Friday,False
893,2022-06-11,11,6,June,2022Q2,2022,Saturday,True
894,2022-06-12,12,6,June,2022Q2,2022,Sunday,True
895,2022-06-13,13,6,June,2022Q2,2022,Monday,False
896,2022-06-14,14,6,June,2022Q2,2022,Tuesday,False
897,2022-06-15,15,6,June,2022Q2,2022,Wednesday,False
898,2022-06-16,16,6,June,2022Q2,2022,Thursday,False
