12104,2024-05-21,14279,5,154,2020-01-14,2025-08-10 15:47:44.820000000,0,0
4222,2024-08-10,14282,1,102,2020-06-15,2025-08-10 15:47:44.820000000,0,0
21606,2024-10-09,14283,3,36,2023-09-28,2025-08-10 15:47:44.820000000,0,0
18775,2022-04-09,14284,3,66,2021-01-01,2025-08-10 15:47:44.820000000,0,0
13199,2025-09-19,14286,5,180,2021-10-18,2025-08-10 15:47:44.820000000,0,0
6233,2022-11-08,14287,3,194,2021-11-01,2025-08-10 15:47:44.820000000,0,0
20043,2025-02-22,14289,1,53,2022-10-20,2025-08-10 15:47:44.820000000,0,0
8773,2025-07-23,14290,1,140,2023-12-13,2025-08-10 15:47:44.820000000,0,0
21240,2025-05-25,14291,3,73,2020-08-30,2025-08-10 15:47:44.820000000,0,0
9403,2021-11-11,14292,3,72,2020-08-10,2025-08-10 15:47:44.820000000,0,0
1400,2023-12-31,14293,4,69,2023-10-05,2025-08-10 15:47:44.820000000,0,0
18328,2025-02-13,14295,5,168,2020-01-20,2025-08-10 15:47:44.820000000,0,0
2701,2020-07-23,14298,2,63,2020-07-02,2025-08-10 15:47:44.820000000,0,0
18572,2023-06-26,14301,2,94,2022-02-08,2025-08-10 15:47:44.820000000,0,0
3850,2021-12-06,14302,2,103,2020-12-15,2025-08-10 15:47:44.820000000,0,0
14160,2023-03-16,14303,2,130,2022-11-30,2025-08-10 15:47:44.820000000,0,0
13180,2023-12-21,14305,3,134,2020-01-27,2025-08-10 15:47:44.820000000,0,0
5445,2022-04-10,14307,4,83,2022-03-30,2025-08-10 15:47:44.820000000,0,0
2607,2023-11-20,14308,2,25,2021-02-11,2025-08-10 15:47:44.820000000,0,0
5086,2024-04-12,14309,1,174,2022-02-20,2025-08-10 15:47:44.820000000,0,0
2050,2025-06-16,14311,3,102,2023-07-02,2025-08-10 15:47:44.820000000,0,0
7877,2025-10-27,14312,3,194,2023-08-12,2025-08-10 15:47:44.820000000,0,0
14890,2024-12-27,14313,3,119,2020-01-21,2025-08-10 15:47:44.820000000,0,0
2154,2024-09-18,14314,4,177,2024-03-13,2025-08-10 15:47:44.820000000,0,0
24383,2021-09-20,14317,3,120,2021-02-13,2025-08-10 15:47:44.820000000,0,0
16771,2025-11-09,14321,1,27,2023-03-01,2025-08-10 15:47:44.820000000,0,0
12870,2023-11-26,14322,5,23,2020-11-07,2025-08-10 15:47:44.820000000,0,0
14273,2023-10-04,14323,2,108,2022-01-29,2025-08-10 15:47:44.820000000,0,0
3362,2024-07-14,14324,3,110,2020-01-16,2025-08-10 15:47:44.820000000,0,0
18402,2024-05-14,14327,5,170,2021-11-16,2025-08-10 15:47:44.820000000,0,0
7100,2022-11-21,14331,2,78,2022-02-15,2025-08-10 15:47:44.820000000,0,0
3757,2023-05-22,14332,5,157,2022-12-28,2025-08-10 15:47:44.820000000,0,0
7849,2025-07-03,14334,5,184,2020-02-17,2025-08-10 15:47:44.820000000,0,0
6706,2023-10-04,14339,5,153,2022-04-22,2025-08-10 15:47:44.820000000,0,0
4476,2024-04-16,14340,4,162,2021-05-11,2025-08-10 15:47:44.820000000,0,0
19722,2020-12-28,14342,1,105,2020-04-10,2025-08-10 15:47:44.820000000,0,0
9248,2023-04-28,14344,2,39,2020-11-12,2025-08-10 15:47:44.820000000,0,0
21893,2024-08-08,14346,4,32,2022-09-19,2025-08-10 15:47:44.820000000,0,0
16643,2021-11-03,14347,1,83,2021-07-11,2025-08-10 15:47:44.820000000,0,0
11264,2023-10-13,14348,5,82,2021-03-28,2025-08-10 15:47:44.820000000,0,0
9662,2024-10-26,14350,1,78,2020-05-29,2025-08-10 15:47:44.820000000,0,0
5762,2021-05-31,14351,5,163,2020-12-28,2025-08-10 15:47:44.820000000,0,0
22827,2024-09-14,14353,4,71,2022-06-29,2025-08-10 15:47:44.820000000,0,0
5433,2024-10-02,14355,5,53,2023-08-07,2025-08-10 15:47:44.820000000,0,0
17345,2022-01-20,14360,2,70,2020-08-28,2025-08-10 15:47:44.820000000,0,0
24327,2021-10-01,14363,1,81,2020-07-28,2025-08-10 15:47:44.820000000,0,0
7119,2025-09-01,14364,5,160,2025-05-31,2025-08-10 15:47:44.820000000,0,0
9663,2023-08-20,14369,2,160,2023-01-19,2025-08-10 15:47:44.820000000,0,0
24460,2023-08-04,14370,3,195,2020-08-08,2025-08-10 15:47:44.820000000,0,0
932,2024-01-07,14371,5,159,2020-03-17,2025-08-10 15:47:44.820000000,0,0
24207,2024-03-31,14373,2,54,2022-02-10,2025-08-10 15:47:44.820000000,0,0
21444,2023-09-29,14374,5,168,2021-09-06,2025-08-10 15:47:44.820000000,0,0
1695,2025-09-12,14379,4,161,2021-06-05,2025-08-10 15:47:44.820000000,0,0
6257,2021-11-03,14380,1,167,2020-08-31,2025-08-10 15:47:44.820000000,0,0
19566,2025-08-24,14385,3,174,2020-03-05,2025-08-10 15:47:44.820000000,0,0
17817,2021-12-17,14386,4,70,2020-04-10,2025-08-10 15:47:44.820000000,0,0
16885,2023-05-12,14388,3,87,2020-05-17,2025-08-10 15:47:44.820000000,0,0
305,2021-01-19,14390,4,149,2020-09-19,2025-08-10 15:47:44.820000000,0,0
2412,2024-06-24,14392,5,156,2023-09-07,2025-08-10 15:47:44.820000000,0,0
24072,2025-11-23,14393,2,184,2022-11-22,2025-08-10 15:47:44.820000000,0,0
368,2024-02-20,14394,5,179,2021-03-31,2025-08-10 15:47:44.820000000,0,0
16230,2025-12-20,14395,3,102,2024-01-21,2025-08-10 15:47:44.820000000,0,0
14529,2022-08-01,14397,3,25,2022-01-05,2025-08-10 15:47:44.820000000,0,0
1168,2020-06-11,14399,3,179,2020-01-14,2025-08-10 15:47:44.820000000,0,0
22933,2024-06-18,14402,3,79,2022-11-17,2025-08-10 15:47:44.823000000,0,0
14115,2025-05-22,14403,3,182,2020-11-26,2025-08-10 15:47:44.823000000,0,0
6074,2023-10-10,14404,3,80,2020-01-28,2025-08-10 15:47:44.823000000,0,0
20831,2025-12-30,14405,4,84,2023-10-26,2025-08-10 15:47:44.823000000,0,0
15517,2022-08-27,14406,2,111,2020-12-13,2025-08-10 15:47:44.823000000,0,0
10360,2023-11-02,14407,4,187,2022-09-24,2025-08-10 15:47:44.823000000,0,0
4675,2023-03-09,14408,4,156,2020-10-23,2025-08-10 15:47:44.823000000,0,0
22514,2021-01-02,14410,5,181,2020-05-26,2025-08-10 15:47:44.823000000,0,0
20775,2023-11-23,14412,3,155,2021-11-03,2025-08-10 15:47:44.823000000,0,0
12025,2023-01-02,14415,4,148,2022-11-06,2025-08-10 15:47:44.823000000,0,0
11621,2025-07-24,14419,5,153,2021-11-15,2025-08-10 15:47:44.823000000,0,0
11643,2025-02-07,14420,4,40,2023-05-05,2025-08-10 15:47:44.823000000,0,0
20051,2024-12-13,14421,1,103,2024-03-15,2025-08-10 15:47:44.823000000,0,0
12558,2025-11-17,14425,4,187,2024-05-25,2025-08-10 15:47:44.823000000,0,0
18992,2025-12-16,14426,2,188,2020-11-16,2025-08-10 15:47:44.823000000,0,0
10023,2023-11-01,14432,1,177,2023-06-08,2025-08-10 15:47:44.823000000,0,0
14658,2025-07-27,14437,3,128,2023-02-27,2025-08-10 15:47:44.823000000,0,0
17668,2024-10-04,14439,4,183,2023-09-05,2025-08-10 15:47:44.823000000,0,0
2056,2022-07-26,14441,4,81,2020-07-10,2025-08-10 15:47:44.823000000,0,0
8561,2023-08-27,14442,5,155,2023-06-18,2025-08-10 15:47:44.823000000,0,0
18355,2024-08-02,14443,3,117,2023-03-03,2025-08-10 15:47:44.823000000,0,0
23277,2023-04-13,14446,1,160,2023-03-23,2025-08-10 15:47:44.823000000,0,0
22446,2023-07-17,14449,3,187,2021-05-24,2025-08-10 15:47:44.823000000,0,0
9158,2025-03-15,14450,4,50,2023-04-02,2025-08-10 15:47:44.823000000,0,0
23420,2024-02-23,14452,1,186,2020-06-25,2025-08-10 15:47:44.823000000,0,0
3176,2025-02-28,14455,3,74,2021-08-13,2025-08-10 15:47:44.823000000,0,0
11422,2024-07-04,14457,1,79,2023-09-02,2025-08-10 15:47:44.823000000,0,0
4436,2025-07-18,14459,5,154,2024-10-17,2025-08-10 15:47:44.823000000,0,0
19280,2024-08-02,14462,3,167,2024-06-02,2025-08-10 15:47:44.823000000,0,0
15395,2023-12-25,14463,5,114,2023-07-03,2025-08-10 15:47:44.823000000,0,0
4737,2024-01-21,14466,1,100,2021-10-31,2025-08-10 15:47:44.823000000,0,0
9926,2023-04-12,14468,4,100,2020-06-26,2025-08-10 15:47:44.823000000,0,0
12035,2024-05-21,14469,4,197,2024-01-18,2025-08-10 15:47:44.823000000,0,0
11910,2021-11-28,14470,1,195,2021-10-03,2025-08-10 15:47:44.823000000,0,0
12285,2024-11-11,14471,1,193,2022-05-14,2025-08-10 15:47:44.823000000,0,0
13544,2022-11-13,14472,2,191,2022-09-22,2025-08-10 15:47:44.823000000,0,0
1407,2022-09-14,14479,5,47,2021-02-23,2025-08-10 15:47:44.823000000,0,0
4550,2025-10-26,14480,1,147,2022-12-16,2025-08-10 15:47:44.823000000,0,0
14815,2022-02-26,14484,5,26,2020-05-21,2025-08-10 15:47:44.823000000,0,0
20456,2024-04-14,14486,1,122,2024-03-26,2025-08-10 15:47:44.823000000,0,0
8652,2024-11-30,14489,4,104,2021-05-18,2025-08-10 15:47:44.823000000,0,0
1700,2022-03-30,14491,1,128,2020-10-16,2025-08-10 15:47:44.823000000,0,0
18976,2024-01-04,14492,1,119,2023-07-18,2025-08-10 15:47:44.823000000,0,0
16126,2023-07-29,14494,4,141,2020-05-18,2025-08-10 15:47:44.823000000,0,0
10165,2025-09-04,14495,5,102,2025-04-15,2025-08-10 15:47:44.823000000,0,0
7530,2023-03-15,14497,3,176,2021-03-21,2025-08-10 15:47:44.823000000,0,0
3232,2022-12-13,14498,4,45,2020-11-11,2025-08-10 15:47:44.823000000,0,0
23881,2023-03-09,14499,2,21,2021-01-29,2025-08-10 15:47:44.823000000,0,0
22672,2024-04-10,14500,3,87,2021-02-02,2025-08-10 15:47:44.823000000,0,0
6874,2023-06-04,14501,3,29,2021-10-13,2025-08-10 15:47:44.823000000,0,0
17865,2024-12-17,14503,2,131,2024-09-08,2025-08-10 15:47:44.823000000,0,0
12415,2023-09-28,14504,1,52,2021-01-18,2025-08-10 15:47:44.823000000,0,0
4142,2022-10-30,14507,3,45,2021-12-22,2025-08-10 15:47:44.823000000,0,0
6796,2024-09-17,14510,3,73,2024-01-26,2025-08-10 15:47:44.823000000,0,0
13496,2021-12-27,14511,3,176,2020-12-01,2025-08-10 15:47:44.823000000,0,0
18000,2023-03-27,14512,1,183,2021-01-25,2025-08-10 15:47:44.823000000,0,0
2544,2022-06-10,14513,3,155,2020-09-22,2025-08-10 15:47:44.823000000,0,0
18033,2023-12-10,14514,5,194,2021-04-04,2025-08-10 15:47:44.823000000,0,0
7073,2020-11-12,14517,5,153,2020-03-03,2025-08-10 15:47:44.823000000,0,0
14314,2024-06-15,14518,1,194,2023-11-03,2025-08-10 15:47:44.823000000,0,0
16692,2025-07-26,14521,5,95,2020-02-10,2025-08-10 15:47:44.823000000,0,0
21893,2025-07-24,14522,4,42,2023-08-03,2025-08-10 15:47:44.823000000,0,0
5542,2024-10-30,14523,2,120,2024-09-08,2025-08-10 15:47:44.823000000,0,0
16984,2025-01-25,14524,5,48,2021-01-19,2025-08-10 15:47:44.823000000,0,0
11361,2022-02-24,14526,5,42,2021-12-23,2025-08-10 15:47:44.823000000,0,0
20563,2024-07-09,14528,3,51,2021-03-05,2025-08-10 15:47:44.823000000,0,0
19421,2022-02-08,14530,2,163,2022-01-16,2025-08-10 15:47:44.823000000,0,0
12187,2024-08-19,14532,2,117,2023-10-24,2025-08-10 15:47:44.823000000,0,0
12535,2023-05-18,14537,1,80,2022-01-07,2025-08-10 15:47:44.823000000,0,0
17,2021-10-07,14539,5,60,2021-08-05,2025-08-10 15:47:44.823000000,0,0
3246,2021-05-17,14544,1,51,2021-01-14,2025-08-10 15:47:44.823000000,0,0
22725,2024-10-28,14545,3,116,2020-06-23,2025-08-10 15:47:44.823000000,0,0
7966,2025-11-06,14546,3,110,2024-12-09,2025-08-10 15:47:44.823000000,0,0
19605,2022-01-31,14547,3,57,2020-02-24,2025-08-10 15:47:44.823000000,0,0
7202,2021-12-08,14548,3,108,2021-04-16,2025-08-10 15:47:44.823000000,0,0
18213,2022-08-13,14549,5,77,2020-11-23,2025-08-10 15:47:44.823000000,0,0
24868,2025-11-19,14550,1,52,2025-01-09,2025-08-10 15:47:44.823000000,0,0
16358,2024-04-21,14551,5,51,2024-02-14,2025-08-10 15:47:44.823000000,0,0
19185,2025-01-18,14552,3,187,2023-06-06,2025-08-10 15:47:44.823000000,0,0
19983,2022-09-06,14553,3,115,2021-07-16,2025-08-10 15:47:44.823000000,0,0
11883,2021-03-20,14556,2,20,2020-10-28,2025-08-10 15:47:44.823000000,0,0
13869,2021-08-07,14557,5,108,2020-08-20,2025-08-10 15:47:44.823000000,0,0
4715,2023-02-13,14558,2,186,2021-06-17,2025-08-10 15:47:44.823000000,0,0
16347,2022-08-05,14561,5,41,2020-12-08,2025-08-10 15:47:44.823000000,0,0
23094,2024-12-14,14564,3,192,2022-01-23,2025-08-10 15:47:44.823000000,0,0
23375,2025-10-11,14568,5,98,2023-07-06,2025-08-10 15:47:44.823000000,0,0
4955,2022-04-27,14569,3,105,2020-01-20,2025-08-10 15:47:44.823000000,0,0
23803,2023-12-02,14575,1,125,2021-05-23,2025-08-10 15:47:44.823000000,0,0
21140,2024-01-02,14579,2,36,2021-06-21,2025-08-10 15:47:44.823000000,0,0
7047,2021-03-09,14580,5,180,2020-12-13,2025-08-10 15:47:44.823000000,0,0
3292,2025-06-26,14586,1,27,2025-06-18,2025-08-10 15:47:44.823000000,0,0
18502,2023-05-03,14587,5,42,2020-12-30,2025-08-10 15:47:44.823000000,0,0
8047,2025-02-24,14588,4,65,2022-12-24,2025-08-10 15:47:44.823000000,0,0
6975,2025-08-11,14589,2,165,2021-10-10,2025-08-10 15:47:44.823000000,0,0
6850,2024-10-23,14590,2,183,2023-09-08,2025-08-10 15:47:44.823000000,0,0
23629,2025-05-09,14592,4,53,2023-05-11,2025-08-10 15:47:44.823000000,0,0
10523,2021-06-30,14593,5,51,2020-01-25,2025-08-10 15:47:44.823000000,0,0
9496,2024-12-05,14595,3,173,2021-11-02,2025-08-10 15:47:44.823000000,0,0
9188,2021-09-24,14596,2,70,2020-10-26,2025-08-10 15:47:44.823000000,0,0
22351,2021-06-06,14597,2,159,2020-06-07,2025-08-10 15:47:44.823000000,0,0
11725,2023-12-17,14598,5,36,2022-11-28,2025-08-10 15:47:44.823000000,0,0
3198,2025-07-24,14602,2,101,2024-08-13,2025-08-10 15:47:44.823000000,0,0
22096,2025-02-18,14603,1,91,2022-12-05,2025-08-10 15:47:44.823000000,0,0
5494,2023-08-23,14608,5,47,2020-06-11,2025-08-10 15:47:44.823000000,0,0
16516,2024-05-25,14610,2,142,2022-01-23,2025-08-10 15:47:44.823000000,0,0
17340,2023-09-06,14613,1,184,2020-06-21,2025-08-10 15:47:44.823000000,0,0
11030,2025-12-11,14614,3,117,2023-11-15,2025-08-10 15:47:44.823000000,0,0
11896,2025-04-16,14615,3,123,2021-02-15,2025-08-10 15:47:44.823000000,0,0
3092,2023-07-19,14616,4,45,2020-05-29,2025-08-10 15:47:44.823000000,0,0
16696,2025-08-03,14618,3,95,2023-06-01,2025-08-10 15:47:44.823000000,0,0
7404,2021-03-04,14619,3,100,2020-12-19,2025-08-10 15:47:44.823000000,0,0
14321,2023-07-03,14620,3,190,2020-06-02,2025-08-10 15:47:44.823000000,0,0
22071,2021-04-01,14623,3,97,2020-05-30,2025-08-10 15:47:44.823000000,0,0
14436,2025-03-10,14625,4,191,2023-12-20,2025-08-10 15:47:44.823000000,0,0
12297,2024-07-31,14627,5,110,2022-09-26,2025-08-10 15:47:44.823000000,0,0
19813,2024-10-31,14630,1,67,2021-02-08,2025-08-10 15:47:44.823000000,0,0
12833,2024-12-05,14631,3,86,2020-10-06,2025-08-10 15:47:44.823000000,0,0
18973,2023-06-07,14632,5,197,2021-09-24,2025-08-10 15:47:44.823000000,0,0
22876,2025-08-25,14633,4,173,2021-12-02,2025-08-10 15:47:44.823000000,0,0
4452,2025-02-17,14634,5,146,2020-05-26,2025-08-10 15:47:44.823000000,0,0
5441,2023-06-07,14635,2,183,2020-10-19,2025-08-10 15:47:44.823000000,0,0
23393,2025-01-26,14638,1,63,2020-11-09,2025-08-10 15:47:44.823000000,0,0
23518,2024-11-04,14639,5,119,2020-12-06,2025-08-10 15:47:44.823000000,0,0
7909,2023-01-16,14641,2,116,2020-01-02,2025-08-10 15:47:44.823000000,0,0
7828,2025-06-30,14642,3,86,2020-03-08,2025-08-10 15:47:44.823000000,0,0
16813,2025-12-01,14643,4,124,2021-05-04,2025-08-10 15:47:44.823000000,0,0
22746,2025-12-02,14645,1,118,2025-05-23,2025-08-10 15:47:44.823000000,0,0
20561,2025-09-12,14647,3,114,2024-07-03,2025-08-10 15:47:44.823000000,0,0
4758,2022-07-28,14651,2,178,2020-08-27,2025-08-10 15:47:44.823000000,0,0
1427,2025-04-23,14652,4,152,2021-12-30,2025-08-10 15:47:44.823000000,0,0
1670,2025-11-30,14653,5,20,2021-11-15,2025-08-10 15:47:44.823000000,0,0
21730,2023-12-06,14654,5,92,2021-06-12,2025-08-10 15:47:44.823000000,0,0
19912,2023-03-17,14656,4,74,2022-04-12,2025-08-10 15:47:44.823000000,0,0
1335,2023-06-30,14660,4,192,2023-02-25,2025-08-10 15:47:44.823000000,0,0
19517,2021-07-10,14661,2,72,2020-02-05,2025-08-10 15:47:44.823000000,0,0
7444,2025-05-04,14662,4,180,2021-09-16,2025-08-10 15:47:44.823000000,0,0
14429,2023-03-24,14663,5,134,2020-06-27,2025-08-10 15:47:44.823000000,0,0
9942,2023-09-25,14665,2,104,2020-06-11,2025-08-10 15:47:44.823000000,0,0
7352,2023-10-01,14666,4,92,2021-01-22,2025-08-10 15:47:44.823000000,0,0
24094,2025-06-29,14673,5,123,2024-05-15,2025-08-10 15:47:44.823000000,0,0
20925,2025-05-27,14674,3,120,2020-04-26,2025-08-10 15:47:44.823000000,0,0
5903,2020-08-28,14675,4,94,2020-01-06,2025-08-10 15:47:44.823000000,0,0
6777,2025-07-23,14676,2,93,2022-05-13,2025-08-10 15:47:44.823000000,0,0
10191,2025-06-18,14680,2,165,2025-05-16,2025-08-10 15:47:44.823000000,0,0
24490,2025-11-04,14681,3,20,2021-01-30,2025-08-10 15:47:44.823000000,0,0
21451,2024-11-21,14682,1,91,2020-02-05,2025-08-10 15:47:44.823000000,0,0
20124,2025-04-23,14685,2,192,2023-04-14,2025-08-10 15:47:44.823000000,0,0
5824,2023-01-09,14686,2,133,2022-10-25,2025-08-10 15:47:44.823000000,0,0
18166,2024-08-17,14689,4,190,2024-05-22,2025-08-10 15:47:44.823000000,0,0
6273,2024-09-24,14694,2,99,2020-09-07,2025-08-10 15:47:44.823000000,0,0
10718,2025-03-08,14695,2,154,2023-11-13,2025-08-10 15:47:44.823000000,0,0
24395,2021-08-29,14697,3,71,2020-03-12,2025-08-10 15:47:44.823000000,0,0
1176,2021-11-21,14698,3,133,2020-03-12,2025-08-10 15:47:44.823000000,0,0
24443,2024-08-05,14700,3,72,2023-12-21,2025-08-10 15:47:44.823000000,0,0
9733,2023-12-27,14701,5,140,2022-04-17,2025-08-10 15:47:44.823000000,0,0
19954,2022-07-06,14702,5,52,2022-06-17,2025-08-10 15:47:44.823000000,0,0
17594,2023-10-15,14704,3,125,2022-03-20,2025-08-10 15:47:44.823000000,0,0
2159,2025-04-08,14705,4,147,2022-07-22,2025-08-10 15:47:44.823000000,0,0
7117,2024-07-13,14707,5,33,2020-06-11,2025-08-10 15:47:44.823000000,0,0
12343,2024-05-13,14710,3,85,2020-10-05,2025-08-10 15:47:44.823000000,0,0
24821,2025-05-12,14711,3,26,2022-06-04,2025-08-10 15:47:44.823000000,0,0
171,2023-12-12,14712,5,196,2020-12-20,2025-08-10 15:47:44.823000000,0,0
12851,2023-08-04,14714,3,84,2021-08-04,2025-08-10 15:47:44.823000000,0,0
7822,2025-07-01,14717,3,173,2023-08-26,2025-08-10 15:47:44.823000000,0,0
4966,2023-12-16,14718,3,78,2021-11-17,2025-08-10 15:47:44.823000000,0,0
7166,2025-11-08,14719,3,36,2024-02-09,2025-08-10 15:47:44.823000000,0,0
6880,2023-08-15,14721,1,87,2022-01-29,2025-08-10 15:47:44.823000000,0,0
2065,2023-12-17,14724,2,37,2020-05-26,2025-08-10 15:47:44.823000000,0,0
1865,2021-09-30,14726,1,160,2020-12-23,2025-08-10 15:47:44.823000000,0,0
17244,2025-07-25,14727,1,83,2020-11-08,2025-08-10 15:47:44.823000000,0,0
6371,2022-01-29,14728,2,137,2020-05-21,2025-08-10 15:47:44.823000000,0,0
21219,2025-02-27,14730,3,171,2022-10-20,2025-08-10 15:47:44.823000000,0,0
19974,2025-06-22,14732,1,194,2024-02-02,2025-08-10 15:47:44.823000000,0,0
17551,2025-07-17,14733,4,169,2024-05-01,2025-08-10 15:47:44.823000000,0,0
11319,2025-01-01,14734,1,159,2022-10-13,2025-08-10 15:47:44.823000000,0,0
8589,2024-01-13,14735,4,125,2023-06-19,2025-08-10 15:47:44.823000000,0,0
16200,2024-03-16,14736,5,166,2022-01-11,2025-08-10 15:47:44.823000000,0,0
18953,2025-09-11,14737,5,95,2022-08-23,2025-08-10 15:47:44.823000000,0,0
5004,2021-01-04,14738,5,115,2020-08-06,2025-08-10 15:47:44.823000000,0,0
15827,2024-08-12,14739,4,171,2023-08-23,2025-08-10 15:47:44.823000000,0,0
14833,2025-05-24,14741,3,168,2021-07-20,2025-08-10 15:47:44.823000000,0,0
6917,2023-01-14,14742,2,127,2021-09-21,2025-08-10 15:47:44.823000000,0,0
2353,2024-06-18,14744,2,123,2023-11-19,2025-08-10 15:47:44.823000000,0,0
1342,2025-02-22,14745,2,23,2022-07-05,2025-08-10 15:47:44.823000000,0,0
17944,2024-12-24,14747,3,84,2020-01-29,2025-08-10 15:47:44.823000000,0,0
22049,2024-06-29,14754,1,137,2020-02-22,2025-08-10 15:47:44.823000000,0,0
6557,2025-01-26,14755,2,176,2021-02-06,2025-08-10 15:47:44.823000000,0,0
13461,2023-04-30,14756,3,146,2022-07-23,2025-08-10 15:47:44.823000000,0,0
663,2021-11-23,14758,4,198,2021-04-08,2025-08-10 15:47:44.823000000,0,0
4570,2024-05-25,14759,1,145,2021-02-07,2025-08-10 15:47:44.823000000,0,0
12968,2021-11-18,14761,5,96,2020-09-12,2025-08-10 15:47:44.823000000,0,0
17323,2025-12-14,14762,5,38,2021-04-13,2025-08-10 15:47:44.823000000,0,0
11913,2025-09-13,14763,2,34,2021-08-23,2025-08-10 15:47:44.823000000,0,0
1982,2024-08-07,14764,5,45,2024-06-08,2025-08-10 15:47:44.823000000,0,0
3535,2023-10-30,14766,2,98,2021-10-01,2025-08-10 15:47:44.823000000,0,0
6225,2022-12-31,14768,4,182,2020-08-28,2025-08-10 15:47:44.823000000,0,0
13892,2025-12-08,14769,3,38,2020-05-01,2025-08-10 15:47:44.823000000,0,0
4017,2022-03-06,14771,3,49,2020-03-09,2025-08-10 15:47:44.823000000,0,0
2342,2025-07-29,14772,4,167,2023-07-17,2025-08-10 15:47:44.823000000,0,0
13208,2025-09-28,14773,4,105,2024-08-15,2025-08-10 15:47:44.823000000,0,0
8306,2024-11-02,14774,5,101,2020-06-20,2025-08-10 15:47:44.823000000,0,0
10530,2024-02-13,14775,1,194,2021-05-23,2025-08-10 15:47:44.823000000,0,0
13672,2025-11-23,14777,4,185,2021-08-11,2025-08-10 15:47:44.823000000,0,0
19477,2025-05-20,14780,3,52,2022-06-09,2025-08-10 15:47:44.823000000,0,0
23629,2025-06-28,14782,3,178,2020-12-03,2025-08-10 15:47:44.823000000,0,0
1192,2023-10-14,14783,1,112,2022-05-07,2025-08-10 15:47:44.823000000,0,0
3876,2025-10-22,14785,4,91,2021-11-22,2025-08-10 15:47:44.823000000,0,0
24682,2025-03-28,14786,3,131,2024-12-26,2025-08-10 15:47:44.823000000,0,0
1099,2025-05-13,14787,1,28,2023-08-26,2025-08-10 15:47:44.823000000,0,0
5712,2025-06-04,14792,1,82,2021-12-29,2025-08-10 15:47:44.823000000,0,0
7633,2024-12-19,14793,3,153,2021-01-29,2025-08-10 15:47:44.823000000,0,0
21770,2025-11-14,14794,1,181,2022-09-25,2025-08-10 15:47:44.823000000,0,0
23478,2024-11-04,14795,3,83,2020-11-07,2025-08-10 15:47:44.823000000,0,0
1529,2025-05-24,14798,5,178,2020-01-31,2025-08-10 15:47:44.823000000,0,0
15293,2024-02-11,14801,1,22,2023-11-12,2025-08-10 15:47:44.823000000,0,0
18580,2025-07-28,14803,2,185,2023-09-25,2025-08-10 15:47:44.823000000,0,0
12703,2023-09-09,14807,2,153,2021-01-13,2025-08-10 15:47:44.823000000,0,0
332,2025-08-05,14809,4,37,2025-01-01,2025-08-10 15:47:44.823000000,0,0
3673,2020-08-26,14811,5,153,2020-05-12,2025-08-10 15:47:44.823000000,0,0
17673,2022-05-23,14812,5,51,2020-01-27,2025-08-10 15:47:44.823000000,0,0
9588,2025-03-26,14813,2,142,2023-06-13,2025-08-10 15:47:44.823000000,0,0
2945,2025-03-26,14815,1,55,2023-01-19,2025-08-10 15:47:44.823000000,0,0
16828,2022-06-20,14817,4,168,2020-06-19,2025-08-10 15:47:44.823000000,0,0
20649,2025-10-10,14818,3,157,2022-07-19,2025-08-10 15:47:44.823000000,0,0
21668,2023-06-17,14819,2,112,2022-12-27,2025-08-10 15:47:44.823000000,0,0
16156,2025-09-07,14820,4,176,2024-01-14,2025-08-10 15:47:44.823000000,0,0
13369,2025-12-17,14826,5,69,2021-12-19,2025-08-10 15:47:44.823000000,0,0
18705,2024-12-02,14829,5,68,2021-07-16,2025-08-10 15:47:44.823000000,0,0
12771,2025-07-08,14830,1,171,2021-03-03,2025-08-10 15:47:44.823000000,0,0
1335,2025-12-12,14831,3,104,2025-08-25,2025-08-10 15:47:44.823000000,0,0
7915,2022-06-27,14832,1,178,2021-09-27,2025-08-10 15:47:44.823000000,0,0
21470,2024-03-20,14837,4,166,2021-08-12,2025-08-10 15:47:44.823000000,0,0
22582,2024-09-03,14838,1,26,2021-11-01,2025-08-10 15:47:44.823000000,0,0
1630,2023-06-17,14840,3,36,2020-12-24,2025-08-10 15:47:44.823000000,0,0
4437,2023-03-10,14842,5,180,2022-04-04,2025-08-10 15:47:44.823000000,0,0
12146,2023-04-25,14846,3,76,2020-11-02,2025-08-10 15:47:44.823000000,0,0
3111,2024-01-08,14848,3,93,2023-05-22,2025-08-10 15:47:44.823000000,0,0
3100,2024-08-05,14851,2,193,2022-07-21,2025-08-10 15:47:44.823000000,0,0
14952,2025-04-30,14852,1,32,2021-02-02,2025-08-10 15:47:44.823000000,0,0
8110,2023-02-22,14855,1,174,2020-04-23,2025-08-10 15:47:44.823000000,0,0
21990,2024-07-11,14859,2,195,2022-07-16,2025-08-10 15:47:44.823000000,0,0
2754,2024-12-26,14861,3,32,2020-11-03,2025-08-10 15:47:44.823000000,0,0
13115,2022-02-12,14863,2,167,2020-10-27,2025-08-10 15:47:44.823000000,0,0
12360,2021-03-06,14865,3,80,2020-01-15,2025-08-10 15:47:44.823000000,0,0
4750,2024-01-03,14867,4,42,2023-01-27,2025-08-10 15:47:44.823000000,0,0
1616,2021-08-04,14868,1,129,2020-07-08,2025-08-10 15:47:44.823000000,0,0
2777,2024-12-05,14870,2,144,2021-01-10,2025-08-10 15:47:44.823000000,0,0
